ParkName,UnitCode,ParkType,Region,TrafficCounter,ReportingDate,TrafficCount
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT MEDICINE LAKE ROAD,30SEP2016,550
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT MEDICINE LAKE ROAD,31OCT2016,350
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT MEDICINE LAKE ROAD,30NOV2016,250
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT MEDICINE LAKE ROAD,31DEC2016,250
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),31JAN2016,350
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),29FEB2016,400
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),31MAR2016,450
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),30APR2016,350
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),31MAY2016,650
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),30JUN2016,1250
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),31JUL2016,750
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),31AUG2016,800
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),30SEP2016,700
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),31OCT2016,500
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),30NOV2016,300
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT NORTHEAST ENTRANCE (CAPTAIN JACK'S),31DEC2016,300
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,31JAN2016,150
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,29FEB2016,250
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,31MAR2016,300
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,30APR2016,450
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,31MAY2016,1000
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,30JUN2016,1200
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,31JUL2016,1600
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,31AUG2016,1250
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,30SEP2016,850
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,31OCT2016,550
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,30NOV2016,150
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT PETROGLYPH POINT,31DEC2016,150
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,31JAN2016,80
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,29FEB2016,200
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,31MAR2016,100
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,30APR2016,170
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,31MAY2016,250
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,30JUN2016,350
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,31JUL2016,2400
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,31AUG2016,450
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,30SEP2016,250
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,31OCT2016,200
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,30NOV2016,70
Lava Beds NM,LABE,National Monument,Pacific West,TRAFFIC COUNT AT SAND BUTTE ROAD,31DEC2016,75
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,31JAN2016,1253
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,29FEB2016,1282
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,31MAR2016,1450
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,30APR2016,1906
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,31MAY2016,1955
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,30JUN2016,2017
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,31JUL2016,2345
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,31AUG2016,2851
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,30SEP2016,1659
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,31OCT2016,1326
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,30NOV2016,1468
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT NETUL LANDING,31DEC2016,1011
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,31JAN2016,3108
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,29FEB2016,3644
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,31MAR2016,5611
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,30APR2016,6965
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,31MAY2016,8409
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,30JUN2016,11326
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,31JUL2016,15632
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,31AUG2016,14165
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,30SEP2016,11925
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,31OCT2016,6097
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,30NOV2016,3915
Lewis & Clark NHP,LEWI,National Historical Park,Pacific West,TRAFFIC COUNT AT VISITOR CENTER ENTRANCE,31DEC2016,2515
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,31JAN2016,1575
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,29FEB2016,2438
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,31MAR2016,3981
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,30APR2016,3492
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,31MAY2016,3623
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,30JUN2016,3823
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,31JUL2016,4901
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,31AUG2016,4240
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,30SEP2016,3892
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,31OCT2016,3636
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,30NOV2016,2192
Manzanar NHS,MANZ,National Historic Site,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE,31DEC2016,1952
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),31JAN2016,1288
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),29FEB2016,1138
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),31MAR2016,1828
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),30APR2016,2128
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),31MAY2016,4215
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),30JUN2016,1500
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),31JUL2016,2075
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),31AUG2016,1679
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),30SEP2016,1243
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),31OCT2016,1252
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),30NOV2016,618
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT CIMA ROAD (SOUTHBOUND),31DEC2016,1337
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),31JAN2016,1152
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),29FEB2016,1152
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),31MAR2016,1349
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),30APR2016,1158
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),31MAY2016,1158
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),30JUN2016,1124
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),31JUL2016,1016
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),31AUG2016,682
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),30SEP2016,734
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),31OCT2016,1056
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),30NOV2016,928
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT ESSEX ROAD (NORTHBOUND),31DEC2016,733
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),31JAN2016,885
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),29FEB2016,885
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),31MAR2016,9527
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),30APR2016,7514
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),31MAY2016,7514
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),30JUN2016,6910
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),31JUL2016,9995
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),31AUG2016,6567
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),30SEP2016,7036
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),31OCT2016,7827
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),30NOV2016,7827
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT IVANPAH ROAD (SOUTHBOUND),31DEC2016,7204
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),31JAN2016,7920
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),29FEB2016,7920
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),31MAR2016,12454
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),30APR2016,9160
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),31MAY2016,12454
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),30JUN2016,8000
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),31JUL2016,4953
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),31AUG2016,4953
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),30SEP2016,7553
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),31OCT2016,8562
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),30NOV2016,9467
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER (NORTHBOUND),31DEC2016,7243
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),31JAN2016,1406
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),29FEB2016,2558
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),31MAR2016,3121
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),30APR2016,2125
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),31MAY2016,2836
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),30JUN2016,1200
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),31JUL2016,3649
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),31AUG2016,3649
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),30SEP2016,1543
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),31OCT2016,1702
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),30NOV2016,1462
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT KELBAKER ROAD (SOUTHBOUND),31DEC2016,1237
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),31JAN2016,318
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),29FEB2016,318
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),31MAR2016,455
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),30APR2016,722
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),31MAY2016,722
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),30JUN2016,238
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),31JUL2016,323
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),31AUG2016,157
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),30SEP2016,206
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),31OCT2016,385
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),30NOV2016,385
Mojave NPRES,MOJA,National Preserve,Pacific West,TRAFFIC COUNT AT LANFAIR ROAD (NORTHBOUND),31DEC2016,424
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,31JAN2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,29FEB2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,31MAR2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,30APR2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,31MAY2016,6259
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,30JUN2016,18971
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,31JUL2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,31AUG2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,30SEP2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,31OCT2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,30NOV2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC  COUNT AT WHITE RIVER ENTRANCE,31DEC2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,31JAN2016,900
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,29FEB2016,1700
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,31MAR2016,1800
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,30APR2016,2750
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,31MAY2016,2500
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,30JUN2016,3000
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,31JUL2016,3500
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,31AUG2016,3000
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,30SEP2016,2500
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,31OCT2016,800
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,30NOV2016,750
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CARBON RIVER ENTRANCE,31DEC2016,450
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),31JAN2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),29FEB2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),31MAR2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),30APR2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),31MAY2016,7700
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),30JUN2016,17500
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),31JUL2016,26200
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),31AUG2016,27100
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),30SEP2016,20000
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),31OCT2016,14600
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),30NOV2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT CAYUSE PASS (410 WEST),31DEC2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),31JAN2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),29FEB2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),31MAR2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),30APR2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),31MAY2016,12400
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),30JUN2016,27000
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),31JUL2016,41100
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),31AUG2016,46200
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),30SEP2016,34200
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),31OCT2016,21800
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),30NOV2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT MATHER WYE (410 EAST),31DEC2016,0
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,31JAN2016,12568
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,29FEB2016,9180
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,31MAR2016,9783
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,30APR2016,16378
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,31MAY2016,24069
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,30JUN2016,34952
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,31JUL2016,51183
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,31AUG2016,52348
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,30SEP2016,32137
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,31OCT2016,14452
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,30NOV2016,10276
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT NISQUALLY ENTRANCE,31DEC2016,10303
Mount Rainier NP,MORA,National Park,Pacific West,TRAFFIC COUNT AT OHANAPECOSH (123 NORTH),31JAN2016,0
